                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    124,                0.69445,                0.52725,                 1.1574,                0.90111,                0.85374,                0.90749,                0.70327,                 0.8339,                0.71376,                 1.5192,             0.00049513,             0.00049513,             0.00049513
                    125,                0.68871,                0.53363,                 1.1448,                0.87563,                0.86895,                0.89246,                0.70293,                0.83992,                0.70898,                 1.5248,             0.00048894,             0.00048894,             0.00048894
                    126,                0.69585,                0.51818,                  1.147,                0.94245,                0.84811,                0.90729,                0.69784,                0.83171,                0.66999,                  1.558,             0.00048275,             0.00048275,             0.00048275
                    127,                0.69755,                0.53818,                 1.1706,                0.89624,                0.83171,                0.90516,                0.69736,                0.85835,                0.70572,                 1.5191,             0.00047656,             0.00047656,             0.00047656
                    128,                0.65412,                 0.5165,                 1.1226,                0.83643,                0.74343,                0.85854,                0.67679,                0.77757,                0.71596,                 1.4931,             0.00047038,             0.00047038,             0.00047038
                    129,                0.69371,                0.54917,                  1.168,                0.92711,                0.76755,                0.91503,                0.73733,                0.78907,                0.67317,                 1.4878,             0.00046419,             0.00046419,             0.00046419
                    130,                 0.6464,                0.50819,                 1.1131,                0.94349,                0.77273,                0.93267,                0.75661,                0.78109,                0.77827,                 1.4771,               0.000458,               0.000458,               0.000458
                    131,                0.64915,                0.48699,                 1.1071,                0.93353,                0.82943,                  0.938,                0.73656,                0.88947,                 0.7895,                 1.4956,             0.00045181,             0.00045181,             0.00045181
                    132,                 0.6653,                0.51388,                 1.1445,                0.93832,                0.78673,                0.91456,                 0.7349,                0.74937,                0.61807,                 1.4278,             0.00044563,             0.00044563,             0.00044563
                    133,                0.67725,                0.52357,                 1.1487,                0.90819,                0.88562,                 0.8997,                0.71135,                0.84656,                0.62856,                 1.4534,             0.00043944,             0.00043944,             0.00043944
                    134,                0.69097,                0.53337,                 1.1378,                0.88791,                0.83792,                 0.8805,                0.72314,                0.75043,                0.62885,                 1.4565,             0.00043325,             0.00043325,             0.00043325
                    135,                0.66785,                0.51335,                 1.1427,                0.88692,                0.80989,                0.90027,                0.69563,                 0.9759,                0.67503,                  1.636,             0.00042706,             0.00042706,             0.00042706
                    136,                0.68365,                0.50785,                 1.1381,                0.94943,                0.86273,                0.90983,                0.72212,                0.87233,                 0.6207,                 1.5816,             0.00042087,             0.00042087,             0.00042087
                    137,                0.65196,                0.49904,                 1.1147,                0.96792,                0.87451,                  0.923,                 0.7648,                0.75814,                0.57813,                 1.4366,             0.00041469,             0.00041469,             0.00041469
                    138,                0.63941,                0.50776,                 1.1224,                0.95398,                 0.8134,                0.91066,                0.71859,                0.80628,                 0.6569,                 1.4575,              0.0004085,              0.0004085,              0.0004085
                    139,                0.65775,                0.49894,                  1.133,                0.92534,                0.84416,                 0.8986,                0.72783,                0.81025,                0.67375,                 1.4707,             0.00040231,             0.00040231,             0.00040231
                    140,                0.63699,                0.48009,                 1.1114,                0.96471,                0.82135,                0.91533,                0.74648,                0.82056,                0.62593,                 1.4675,             0.00039613,             0.00039613,             0.00039613
                    141,                0.65083,                0.49084,                  1.115,                0.96441,                0.82946,                0.91727,                0.73535,                0.76435,                0.59675,                 1.4239,             0.00038994,             0.00038994,             0.00038994
                    142,                0.65845,                0.50933,                 1.1243,                0.93359,                0.85042,                0.89203,                0.71156,                  0.789,                   0.62,                  1.451,             0.00038375,             0.00038375,             0.00038375
                    143,                0.66943,                0.52506,                   1.14,                0.93363,                0.85821,                0.94647,                0.77862,                0.74121,                0.60912,                 1.4341,             0.00037756,             0.00037756,             0.00037756
                    144,                 0.6097,                0.48944,                 1.0917,                0.93922,                0.86322,                0.93527,                0.77525,                0.84762,                0.61552,                 1.5421,             0.00037138,             0.00037138,             0.00037138
                    145,                0.61968,                0.46818,                 1.0951,                0.94926,                0.83961,                0.94014,                0.80196,                0.77049,                0.60917,                 1.4566,             0.00036519,             0.00036519,             0.00036519
                    146,                0.64028,                0.46114,                 1.1062,                0.95388,                0.80723,                0.92577,                0.77878,                0.74105,                0.62292,                 1.4278,               0.000359,               0.000359,               0.000359
