                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.54682,                0.35444,                0.97683,                0.98314,                0.97632,                0.97941,                0.87074,                0.55546,                 0.3516,                0.92525,             0.00095919,             0.00095919,             0.00095919
                     50,                0.53074,                0.35218,                 0.9672,                0.99223,                0.94337,                0.97148,                0.85027,                0.58571,                0.34894,                0.95491,               0.000953,               0.000953,               0.000953
                     51,                0.53093,                0.34426,                0.97035,                0.98094,                0.96662,                0.97829,                0.85971,                0.57648,                0.35575,                0.93976,             0.00094681,             0.00094681,             0.00094681
                     52,                0.52601,                0.34128,                0.96067,                0.99007,                0.97621,                0.97809,                0.86285,                0.55484,                0.33102,                0.93581,             0.00094062,             0.00094062,             0.00094062
                     53,                0.54241,                0.34305,                0.96933,                0.99348,                0.96994,                0.97604,                0.84624,                0.60859,                0.34795,                0.95412,             0.00093444,             0.00093444,             0.00093444
                     54,                0.52451,                0.33625,                0.95941,                0.97275,                0.93804,                0.96848,                0.84894,                0.56941,                0.37442,                0.93888,             0.00092825,             0.00092825,             0.00092825
                     55,                0.52921,                 0.3415,                 0.9645,                0.98594,                0.95994,                0.97586,                0.86504,                0.55659,                0.35536,                0.93077,             0.00092206,             0.00092206,             0.00092206
                     56,                0.54493,                 0.3415,                0.97206,                0.98782,                0.97036,                0.97833,                0.86962,                0.55527,                0.33679,                0.92598,             0.00091588,             0.00091588,             0.00091588
                     57,                 0.5366,                0.33944,                0.96988,                0.98907,                0.97453,                0.98248,                0.87313,                 0.5522,                0.32009,                 0.9329,             0.00090969,             0.00090969,             0.00090969
                     58,                0.51935,                0.33253,                0.96014,                0.98657,                0.96553,                0.97832,                0.87249,                 0.5384,                0.35064,                0.92312,              0.0009035,              0.0009035,              0.0009035
                     59,                0.51908,                 0.3336,                0.95527,                0.98867,                0.96014,                0.97476,                 0.8737,                0.53392,                0.35532,                0.91962,             0.00089731,             0.00089731,             0.00089731
                     60,                 0.5234,                0.33618,                0.96668,                0.98618,                0.97386,                0.97771,                0.86273,                0.54375,                0.34761,                0.92817,             0.00089112,             0.00089112,             0.00089112
                     61,                0.52514,                0.33405,                0.96346,                 0.9832,                0.95848,                0.97936,                0.86383,                 0.5441,                0.35211,                0.91721,             0.00088494,             0.00088494,             0.00088494
                     62,                0.52339,                0.33171,                0.95873,                0.98764,                0.97632,                0.98226,                0.88048,                0.54279,                0.32044,                0.92317,             0.00087875,             0.00087875,             0.00087875
                     63,                0.51288,                0.33099,                0.95631,                 0.9881,                0.95369,                0.97248,                 0.8572,                0.56915,                 0.3404,                0.93833,             0.00087256,             0.00087256,             0.00087256
                     64,                0.53001,                0.33517,                0.96639,                0.98424,                0.97428,                0.97746,                0.87279,                0.54239,                  0.331,                0.92251,             0.00086637,             0.00086637,             0.00086637
